"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/2014","800.25","800.25","800.25","800.25","","0.22%"
"05/09/2014","798.50","798.50","798.50","798.50","","1.14%"
"05/08/2014","789.50","789.50","789.50","789.50","","-0.50%"
"05/07/2014","793.50","793.50","793.50","793.50","","0.63%"
"05/06/2014","788.50","788.50","788.50","788.50","","-0.47%"
"05/05/2014","792.25","792.25","792.25","792.25","","-0.13%"
"05/02/2014","793.25","793.25","793.25","793.25","","-1.21%"
"05/01/2014","803.00","803.00","803.00","803.00","","0.00%"
"04/30/2014","803.00","803.00","803.00","803.00","","-0.40%"
"04/29/2014","806.25","806.25","806.25","806.25","","-1.32%"
"04/28/2014","817.00","817.00","817.00","817.00","","0.52%"
"04/25/2014","812.75","812.75","812.75","812.75","","0.06%"
"04/24/2014","812.25","812.25","812.25","812.25","","0.06%"
"04/23/2014","811.75","811.75","811.75","814.25","","-1.25%"
"04/22/2014","822.00","822.00","817.75","822.00","","1.08%"
"04/21/2014","813.25","813.25","813.25","813.25","","-0.43%"
"04/17/2014","816.75","816.75","816.75","816.75","","-1.15%"
"04/16/2014","826.25","826.25","826.25","826.25","","1.91%"
"04/15/2014","810.75","810.75","810.75","810.75","","-0.03%"
"04/14/2014","811.00","811.00","811.00","811.00","","0.43%"
"04/11/2014","807.50","807.50","807.50","807.50","","-0.06%"
"04/10/2014","808.00","808.00","808.00","808.00","","-0.15%"
"04/09/2014","809.25","809.25","809.25","809.25","","2.57%"
"04/08/2014","789.00","789.00","789.00","789.00","","-1.71%"
"04/07/2014","802.75","802.75","802.75","802.75","","-0.80%"
"04/04/2014","809.25","809.25","809.25","809.25","","0.72%"
"04/03/2014","803.50","803.50","803.50","803.50","","-0.86%"
"04/02/2014","810.50","810.50","810.50","810.50","","1.06%"
"04/01/2014","802.00","802.00","802.00","802.00","","-0.99%"
"12/31/2013","810.00","810.00","810.00","810.00","","1.41%"
"12/30/2013","798.75","798.75","798.75","798.75","","-0.06%"
"12/27/2013","799.25","799.25","799.25","799.25","","0.03%"
"12/26/2013","799.00","799.00","799.00","799.00","","0.16%"
"12/24/2013","797.75","797.75","797.75","797.75","","0.47%"
"12/23/2013","794.00","794.00","794.00","794.00","","0.89%"
"12/20/2013","787.00","787.00","787.00","787.00","","0.22%"
"12/19/2013","785.25","785.25","785.25","785.25","","0.13%"
"12/18/2013","784.25","784.25","784.25","784.25","","-1.38%"
"12/17/2013","795.25","795.25","795.25","795.25","","-0.31%"
"12/16/2013","797.75","797.75","797.75","797.75","","-2.00%"
"12/13/2013","814.00","814.00","814.00","814.00","","0.46%"
"12/12/2013","810.25","810.25","810.25","810.25","","-1.28%"
"12/11/2013","820.75","820.75","820.75","820.75","","-0.33%"
"12/10/2013","823.50","823.50","823.50","823.50","","0.06%"
"12/09/2013","823.00","823.00","823.00","823.00","","-0.81%"
"12/06/2013","829.75","829.75","829.75","829.75","","1.41%"
"12/05/2013","818.25","818.25","818.25","818.25","","-0.94%"
"12/04/2013","826.00","826.00","816.50","826.00","","1.57%"
"12/03/2013","813.25","813.25","813.25","813.25","","-0.79%"
"12/02/2013","819.75","819.75","819.75","822.00","","-0.36%"
"11/29/2013","822.75","822.75","821.50","822.75","","0.70%"
"11/27/2013","817.00","817.00","817.00","817.00","","0.46%"
"11/26/2013","813.25","813.25","813.25","812.25","","-0.40%"
"11/25/2013","816.50","816.50","824.25","822.00","","-0.85%"
"11/22/2013","823.50","823.50","836.00","823.50","","-0.45%"
"11/21/2013","827.25","827.25","818.75","827.25","","1.94%"
"11/20/2013","811.50","811.50","811.50","811.50","","1.12%"
"11/19/2013","802.50","802.50","802.50","810.50","","-1.02%"
"11/18/2013","810.75","810.75","810.75","812.25","","0.06%"
"11/14/2013","810.25","810.25","814.50","810.25","","-0.18%"
"11/13/2013","811.75","811.75","811.75","811.75","","0.09%"
"11/12/2013","811.00","811.00","811.00","787.25","","2.66%"
"11/11/2013","790.00","790.00","790.00","790.00","","0.41%"
"11/08/2013","786.75","786.75","786.75","794.75","","-1.66%"
"11/07/2013","800.00","800.00","800.00","800.00","","0.03%"
"11/06/2013","799.75","799.75","799.75","799.75","","-1.45%"
"11/05/2013","811.50","811.50","811.50","811.50","","0.00%"
"11/04/2013","811.50","811.50","811.50","818.50","","-2.23%"
"11/01/2013","830.00","830.00","830.00","814.75","","0.88%"
"10/31/2013","822.75","822.75","807.25","822.75","","1.98%"
"10/30/2013","806.75","806.75","806.75","806.75","","1.48%"
"10/29/2013","795.00","795.00","795.00","795.00","","1.24%"
"10/28/2013","785.25","785.25","785.25","785.25","","1.19%"
"10/25/2013","776.00","776.00","776.00","776.00","","-0.64%"
"10/24/2013","781.00","781.00","781.00","786.50","","-0.95%"
"10/23/2013","788.50","788.50","788.50","788.50","","2.17%"
"10/22/2013","771.75","771.75","771.75","771.75","","0.26%"
"10/21/2013","769.75","769.75","769.75","769.75","","0.95%"
"10/18/2013","762.50","762.50","762.50","762.50","","0.59%"
"10/17/2013","758.00","758.00","758.00","758.00","","-0.07%"
"10/16/2013","758.50","758.50","758.50","758.50","","1.98%"
"10/15/2013","743.75","743.75","743.75","743.75","","0.10%"
"10/14/2013","743.00","743.00","743.00","743.00","","-0.83%"
"10/11/2013","749.25","749.25","749.25","749.25","","0.54%"
"10/10/2013","745.25","745.25","745.25","745.25","","0.91%"
"10/09/2013","738.50","738.50","738.50","738.50","","0.44%"
"10/08/2013","735.25","735.25","735.25","735.25","","1.10%"
"10/07/2013","727.25","727.25","727.25","727.25","","0.83%"
"10/04/2013","721.25","721.25","721.25","721.25","","0.17%"
"10/03/2013","720.00","720.00","720.00","720.00","","0.81%"
"10/02/2013","714.25","714.25","714.25","714.25","","-0.45%"
"10/01/2013","717.50","717.50","717.50","717.50","","0.81%"
"09/30/2013","711.75","711.75","711.75","711.75","","-0.70%"
"09/27/2013","716.75","716.75","716.75","716.75","","1.96%"
"09/26/2013","703.00","703.00","703.00","703.00","","-1.06%"
"09/25/2013","710.50","710.50","710.50","710.50","","-0.84%"
"09/24/2013","716.50","716.50","716.50","716.50","","-1.48%"
"09/23/2013","727.25","727.25","727.25","727.25","","0.07%"
"09/20/2013","726.75","726.75","726.75","726.75","","-0.85%"
"09/19/2013","733.00","733.00","733.00","733.00","","2.27%"
"09/18/2013","716.75","716.75","716.75","716.75","","-0.93%"
"09/17/2013","723.50","723.50","723.50","723.50","","1.47%"
"09/16/2013","713.00","713.00","713.00","713.00","","-0.94%"
"09/12/2013","719.75","719.75","719.75","719.75","","1.02%"
"09/11/2013","712.50","712.50","712.50","712.50","","-0.90%"
"09/10/2013","719.00","719.00","719.00","719.00","","-0.66%"
"09/09/2013","723.75","723.75","723.75","723.75","","-1.86%"
"09/06/2013","737.50","737.50","737.50","737.50","","0.44%"
"09/05/2013","734.25","734.25","734.25","734.25","","1.10%"
"09/04/2013","726.25","726.25","726.25","726.25","","-1.86%"
"09/03/2013","740.00","740.00","740.00","740.00","","1.61%"
"08/30/2013","728.25","728.25","728.25","728.25","","-0.82%"
"08/29/2013","734.25","734.25","734.25","734.25","","-1.34%"
"08/28/2013","744.25","744.25","744.25","744.25","","1.05%"
"08/27/2013","736.50","736.50","736.50","736.50","","-0.20%"
"08/26/2013","738.00","738.00","738.00","738.00","","2.96%"
"08/23/2013","716.75","716.75","716.75","716.75","","1.09%"
"08/22/2013","709.00","709.00","709.00","709.00","","0.00%"
"08/21/2013","709.00","709.00","709.00","709.00","","0.42%"
"08/20/2013","706.00","706.00","706.00","706.00","","-0.67%"
"08/19/2013","710.75","710.75","710.75","710.75","","0.92%"
"08/16/2013","704.25","704.25","704.25","704.25","","1.08%"
"08/15/2013","696.75","696.75","696.75","696.75","","-0.46%"
"08/14/2013","700.00","700.00","700.00","700.00","","-0.74%"
"08/13/2013","705.25","705.25","705.25","705.25","","1.84%"
"08/12/2013","692.50","692.50","692.50","692.50","","2.21%"
"08/09/2013","677.50","677.50","677.50","677.50","","0.00%"
"08/08/2013","677.50","677.50","677.50","677.50","","-0.22%"
"08/07/2013","679.00","679.00","679.00","680.50","","-2.30%"
"08/06/2013","695.00","695.00","695.00","695.00","","0.83%"
"08/05/2013","689.25","689.25","689.25","689.25","","-0.68%"
"08/02/2013","694.00","694.00","694.00","694.00","","-0.50%"
"08/01/2013","697.50","697.50","697.50","697.50","","1.31%"
"07/31/2013","688.50","688.50","688.50","688.50","","0.55%"
"07/30/2013","684.75","684.75","684.75","684.75","","1.75%"
"07/29/2013","673.00","673.00","673.00","673.00","","-1.28%"
"07/26/2013","681.75","681.75","681.75","675.75","","0.59%"
"07/25/2013","677.75","677.75","689.75","687.00","","-3.07%"
"07/24/2013","699.25","699.25","699.25","703.00","","-1.93%"
"07/23/2013","713.00","713.00","715.25","711.00","","-0.24%"
"07/22/2013","714.75","714.75","708.75","714.75","","1.28%"
"07/19/2013","705.75","705.75","705.75","713.25","","-1.60%"
"07/18/2013","717.25","717.25","709.25","717.25","","1.74%"
"07/17/2013","705.00","705.00","705.00","705.00","","0.57%"
"07/16/2013","701.00","701.00","701.00","703.50","","-4.92%"
"07/15/2013","737.25","737.25","737.25","737.25","","1.38%"
"07/12/2013","727.25","727.25","727.25","727.25","","-3.10%"
"07/11/2013","750.50","750.50","750.50","750.50","","0.67%"
"07/10/2013","745.50","745.50","745.50","745.50","","-0.53%"
"07/09/2013","749.50","749.50","744.25","749.50","","1.25%"
"07/08/2013","740.25","740.25","740.25","740.00","","-1.17%"
"07/05/2013","749.00","749.00","749.00","749.00","","0.77%"
"07/03/2013","743.25","743.25","743.25","737.75","","0.71%"
"07/02/2013","738.00","738.00","738.00","738.00","","-0.14%"
"07/01/2013","739.00","739.00","746.75","739.00","","0.20%"
"06/28/2013","737.50","737.50","737.50","737.50","","-0.17%"
"06/27/2013","738.75","738.75","738.75","737.75","","-0.81%"
"06/26/2013","744.75","744.75","744.75","739.50","","-0.93%"
"06/25/2013","751.75","751.75","751.75","751.75","","0.60%"
"06/24/2013","747.25","747.25","747.25","751.75","","-1.77%"
"06/21/2013","760.75","760.75","760.75","756.25","","-1.10%"
"06/20/2013","769.25","769.25","769.25","776.25","","-1.57%"
"06/19/2013","781.50","781.50","781.50","781.50","","-0.16%"
"06/18/2013","782.75","782.75","782.75","782.75","","-0.45%"
"06/17/2013","786.25","786.25","786.25","786.25","","2.21%"
"06/13/2013","769.25","769.25","769.25","769.25","","-1.22%"
"06/12/2013","778.75","778.75","778.75","778.75","","-0.35%"
"06/11/2013","781.50","781.50","781.50","781.50","","-0.57%"
"06/10/2013","786.00","786.00","786.00","786.00","","-1.44%"
"06/07/2013","797.50","797.50","797.50","797.50","","1.24%"
"06/06/2013","787.75","787.75","781.00","787.75","","1.25%"
"06/05/2013","778.00","778.00","778.00","778.00","","1.40%"
"06/04/2013","767.25","767.25","767.25","767.25","","-0.90%"
"06/03/2013","774.25","774.25","774.25","774.25","","-0.45%"
"05/31/2013","777.75","777.75","777.75","777.75","","0.78%"
"05/30/2013","771.75","771.75","771.75","771.75","0.12K","-1.69%"
"05/29/2013","785.00","785.00","785.00","785.00","","-0.06%"
"05/28/2013","785.50","785.50","785.50","785.50","","0.54%"
"05/24/2013","781.25","781.25","781.25","781.25","","0.00%"
"05/23/2013","781.25","781.25","781.25","781.25","","-0.03%"
"05/22/2013","781.50","781.50","781.50","781.50","","0.77%"
"05/21/2013","775.50","775.50","775.50","769.25","","0.32%"
"05/20/2013","773.00","773.00","773.00","769.75","","-0.16%"
"05/17/2013","774.25","774.25","774.25","774.25","","0.49%"
"05/16/2013","770.50","770.50","770.50","770.50","","-0.03%"
"05/15/2013","770.75","770.75","770.75","770.75","","-0.03%"
"05/14/2013","771.00","771.00","771.00","771.00","","0.16%"
"05/13/2013","769.75","769.75","769.75","769.75","","-0.81%"
"05/10/2013","776.00","776.00","776.00","776.00","","0.58%"
"05/09/2013","771.50","771.50","771.50","771.50","","0.33%"
"05/08/2013","769.00","769.00","769.00","769.00","","1.02%"
"05/07/2013","761.25","761.25","761.25","761.25","","0.26%"
"05/06/2013","759.25","759.25","740.00","759.25","","2.77%"
"05/03/2013","738.75","738.75","738.75","738.75","","-0.27%"
"05/02/2013","740.75","740.75","740.75","740.75","","-1.76%"
"05/01/2013","754.00","754.00","754.00","754.00","","0.00%"
"04/30/2013","754.00","754.00","754.00","754.00","","0.47%"
"04/29/2013","750.50","750.50","765.75","750.50","","-1.77%"
"04/26/2013","764.00","764.00","765.50","764.00","","0.56%"
"04/25/2013","759.75","759.75","766.25","759.75","0.12K","1.47%"
"04/24/2013","748.75","748.75","748.75","748.75","","0.57%"
"04/23/2013","744.50","744.50","744.50","744.50","0.12K","0.37%"
"04/22/2013","741.75","750.00","750.00","750.00","0.02K","-1.92%"
"04/19/2013","756.25","756.25","756.25","756.25","","-0.53%"
"04/18/2013","760.25","760.25","760.25","760.25","","1.23%"
"04/17/2013","751.00","751.00","751.00","751.00","","-0.53%"
"04/16/2013","755.00","755.00","755.00","755.00","","-2.42%"
"04/15/2013","773.75","773.75","773.75","773.75","","0.23%"
"04/12/2013","772.00","772.00","777.25","772.00","","-0.42%"
"04/11/2013","775.25","775.25","775.25","775.25","","-1.02%"
"04/10/2013","783.25","783.25","783.25","783.25","","-0.13%"
"04/09/2013","784.25","784.25","784.25","784.25","","-0.19%"
"04/08/2013","785.75","785.75","785.75","785.75","","2.08%"
"04/05/2013","769.75","769.75","769.75","769.75","","-1.16%"
"04/04/2013","778.75","778.75","778.75","778.75","","0.55%"
"04/03/2013","774.50","774.50","774.50","774.50","","0.29%"
"04/02/2013","772.25","772.25","766.75","772.25","","2.39%"
"04/01/2013","754.25","754.25","754.25","754.25","","-4.50%"
"03/28/2013","789.75","789.75","789.75","783.50","","-2.08%"
"03/27/2013","806.50","806.50","799.75","786.00","","0.22%"
"03/26/2013","804.75","804.75","799.75","788.50","","0.88%"
"03/25/2013","797.75","797.75","797.75","797.75","","0.47%"
"03/22/2013","794.00","794.00","794.00","789.75","0.04K","-0.22%"
"03/21/2013","795.75","795.75","790.25","795.75","","2.48%"
"03/20/2013","776.50","776.50","775.25","776.50","","1.14%"
"03/19/2013","767.75","767.75","774.50","767.75","","0.89%"
"03/18/2013","761.00","761.00","761.00","766.25","","0.16%"
"03/14/2013","759.75","759.75","759.75","769.75","","-1.55%"
"03/13/2013","771.75","771.75","771.75","773.75","","-0.58%"
"03/12/2013","776.25","776.25","776.25","781.00","","-1.40%"
"03/11/2013","787.25","787.25","788.25","787.25","","-0.06%"
"03/08/2013","787.75","787.75","784.25","787.75","","0.70%"
"03/07/2013","782.25","782.25","782.25","769.50","","1.07%"
"03/06/2013","774.00","774.00","774.00","774.00","","-0.74%"
"03/05/2013","779.75","779.75","779.75","774.50","","-1.11%"
"03/04/2013","788.50","788.50","781.25","769.50","","1.77%"
"03/01/2013","774.75","774.75","772.50","761.75","","1.74%"
"02/28/2013","761.50","761.50","761.50","769.75","","-3.36%"
"02/27/2013","788.00","788.00","785.50","772.75","","1.91%"
"02/26/2013","773.25","773.25","773.25","779.75","","-2.74%"
"02/25/2013","795.00","795.00","796.25","788.25","","0.09%"
"02/22/2013","794.25","794.25","819.00","802.00","","-0.94%"
"02/21/2013","801.75","801.75","801.75","810.00","","-1.99%"
"02/20/2013","818.00","818.00","818.00","825.00","","-2.39%"
"02/19/2013","838.00","838.00","831.00","815.25","","3.65%"
"02/14/2013","808.50","808.50","817.75","808.50","","-0.06%"
"02/13/2013","809.00","809.00","809.00","819.75","","-2.15%"
"02/12/2013","826.75","826.75","826.75","826.75","","0.00%"
"02/11/2013","826.75","826.75","826.75","826.75","","0.00%"
"02/08/2013","826.75","826.75","826.75","822.50","","0.46%"
"02/07/2013","823.00","823.00","826.00","817.25","","-0.03%"
"02/06/2013","823.25","823.25","823.25","821.25","","0.09%"
"02/05/2013","822.50","822.50","822.50","821.75","","-0.36%"
"02/04/2013","825.50","825.50","833.00","825.50","","0.30%"
"02/01/2013","823.00","823.00","823.00","828.50","","-1.17%"
"01/31/2013","832.75","824.75","831.50","817.75","0.01K","0.66%"
"01/30/2013","827.25","827.25","820.00","827.25","","4.02%"
"01/29/2013","795.25","795.25","804.25","797.25","","-0.38%"
"01/28/2013","798.25","798.25","804.00","801.50","","-0.47%"
"01/25/2013","802.00","802.00","805.50","803.50","","-0.34%"
"01/24/2013","804.75","804.75","804.75","800.25","","0.44%"
"01/23/2013","801.25","801.25","814.50","807.50","","-1.48%"
"01/22/2013","813.25","813.25","812.50","813.25","","1.06%"
"01/18/2013","804.75","804.75","804.75","790.75","","-0.86%"
"01/17/2013","811.75","811.75","811.75","790.00","","-0.73%"
"01/16/2013","817.75","817.75","811.50","804.25","","3.61%"
"01/15/2013","789.25","798.00","799.25","798.00","0.01K","0.48%"
"01/14/2013","785.50","785.50","793.50","783.00","","0.13%"
"01/11/2013","784.50","784.50","788.75","774.00","","-0.13%"
"01/10/2013","785.50","785.50","796.25","779.75","","-0.91%"
"01/09/2013","792.75","792.75","790.50","780.50","","0.76%"
"01/08/2013","786.75","786.75","796.50","784.75","","-1.04%"
"01/07/2013","795.00","795.00","811.00","787.00","","-0.41%"
"01/04/2013","798.25","798.25","817.75","805.00","","-2.38%"
"01/03/2013","817.75","817.75","817.50","804.50","","-0.58%"
"01/02/2013","822.50","822.50","821.75","822.50","","3.23%"
"12/31/2012","796.75","796.75","820.00","799.50","","-2.33%"
"12/28/2012","815.75","815.75","818.25","808.00","","0.77%"
"12/27/2012","809.50","809.50","808.00","809.50","","2.31%"
"12/26/2012","791.25","791.25","791.25","791.25","","-0.06%"
"12/24/2012","791.75","791.75","791.00","791.75","","4.42%"
"12/21/2012","758.25","758.25","783.00","758.25","","0.00%"
"12/20/2012","758.25","758.25","756.50","758.25","","2.29%"
"12/19/2012","741.25","741.25","762.75","749.00","","-1.07%"
"12/18/2012","749.25","749.25","768.00","757.00","","-2.19%"
"12/17/2012","766.00","766.00","773.00","764.00","","4.82%"
"12/13/2012","730.75","730.75","730.75","730.75","","-0.34%"
"12/12/2012","733.25","733.25","733.25","733.25","","-1.84%"
"12/11/2012","747.00","747.00","747.00","747.00","","-1.26%"
"12/10/2012","756.50","756.50","756.50","756.50","","0.50%"
"12/07/2012","752.75","752.75","752.75","752.75","","-0.10%"
"12/06/2012","753.50","753.50","753.50","753.50","","0.43%"
"12/05/2012","750.25","750.25","754.75","750.25","","-0.43%"
"12/04/2012","753.50","753.50","753.50","750.50","","-1.92%"
"12/03/2012","768.25","768.25","786.75","764.00","","0.00%"
"11/30/2012","768.25","768.25","783.25","771.00","","-1.06%"
"11/29/2012","776.50","776.50","786.50","778.50","","-0.99%"
"11/28/2012","784.25","784.25","784.25","782.25","","-0.70%"
"11/27/2012","789.75","789.75","802.75","788.75","","0.89%"
"11/26/2012","782.75","782.75","795.00","787.25","","0.00%"
"11/23/2012","782.75","782.75","781.75","779.50","","-5.24%"
"11/21/2012","826.00","826.00","823.25","796.75","","0.36%"
"11/20/2012","823.00","823.00","816.25","797.25","","1.32%"
"11/19/2012","812.25","812.25","806.00","812.25","","2.85%"
"11/16/2012","789.75","789.75","789.75","786.00","","2.20%"
"11/15/2012","772.75","772.75","772.75","772.75","","-2.74%"
"11/14/2012","794.50","794.50","794.50","794.50","","4.71%"
"11/13/2012","758.75","758.75","758.75","758.75","","0.00%"
"11/12/2012","758.75","758.75","758.75","758.75","","0.26%"
"11/09/2012","756.75","756.75","756.75","756.75","","-0.88%"
"11/08/2012","763.50","763.50","763.50","763.50","","-2.74%"
"11/07/2012","785.00","785.00","785.00","785.00","","1.39%"
"11/06/2012","774.25","774.25","774.25","774.25","","-0.29%"
"11/05/2012","776.50","776.50","776.50","776.50","","-2.02%"
"11/02/2012","792.50","792.50","792.50","795.50","","-3.41%"
"11/01/2012","820.50","820.50","824.25","820.50","","1.23%"
"10/31/2012","810.50","810.50","826.00","810.50","","0.00%"
"10/30/2012","810.50","810.50","810.50","815.00","","-1.28%"
"10/29/2012","821.00","821.00","821.00","826.00","","-3.84%"
"10/26/2012","853.75","853.75","853.75","853.75","","1.85%"
"10/25/2012","838.25","838.25","854.00","838.25","","-0.47%"
"10/24/2012","842.25","842.25","839.25","842.25","","1.32%"
"10/23/2012","831.25","831.25","835.25","826.75","","2.15%"
"10/22/2012","813.75","813.75","842.50","813.75","","0.31%"
"10/19/2012","811.25","811.25","811.25","819.00","","-4.19%"
"10/18/2012","846.75","846.75","839.50","816.25","","3.04%"
"10/17/2012","821.75","821.75","814.50","808.00","","1.95%"
"10/16/2012","806.00","806.00","820.75","805.75","","0.16%"
"10/15/2012","804.75","804.75","804.75","801.75","","-1.50%"
"10/12/2012","817.00","817.00","817.00","817.00","","-0.31%"
"10/11/2012","819.50","819.50","819.50","819.50","","2.79%"
"10/10/2012","797.25","797.25","797.25","797.25","","0.22%"
"10/09/2012","795.50","795.50","795.50","795.50","","3.14%"
"10/08/2012","771.25","771.25","771.25","771.25","","-1.28%"
"10/05/2012","781.25","781.25","781.25","784.00","","-2.71%"
"10/04/2012","803.00","803.00","783.00","759.25","","4.59%"
"10/03/2012","767.75","767.75","766.25","767.75","","3.82%"
"10/02/2012","739.50","739.50","794.75","767.50","","-12.97%"
"10/01/2012","849.75","849.75","849.75","794.00","","0.00%"
"09/28/2012","849.75","849.75","855.50","829.00","","0.00%"
"09/27/2012","849.75","849.75","849.75","837.50","","0.00%"
"09/26/2012","849.75","849.75","855.00","845.50","","-2.58%"
"09/25/2012","872.25","872.25","867.00","853.00","","0.00%"
"09/24/2012","872.25","872.25","872.25","840.75","","-5.34%"
"09/21/2012","921.50","920.00","920.00","905.25","0.01K","0.00%"
"09/20/2012","921.50","921.50","936.50","921.50","","-6.21%"
"09/19/2012","982.50","982.50","982.50","934.00","","0.00%"
"09/18/2012","982.50","960.00","960.00","925.25","0.02K","0.00%"
"09/17/2012","982.50","982.50","982.50","982.50","","3.45%"
"09/14/2012","949.75","949.75","949.75","949.75","","0.53%"
"09/13/2012","944.75","944.75","944.75","944.75","","-0.84%"
"09/12/2012","952.75","952.75","952.75","952.75","","1.14%"
"09/11/2012","942.00","942.00","942.00","942.00","","-0.45%"
"09/10/2012","946.25","946.25","946.25","924.25","","0.66%"
"09/07/2012","940.00","940.00","939.75","933.50","","0.97%"
"09/06/2012","931.00","931.00","948.00","938.75","","0.00%"
"09/05/2012","931.00","931.00","986.75","964.50","","0.00%"
"09/04/2012","931.00","931.00","992.50","979.50","","0.00%"
"08/31/2012","931.00","931.00","965.25","931.00","","0.00%"
"08/30/2012","931.00","931.00","964.75","960.75","","0.00%"
"08/29/2012","931.00","931.00","980.25","955.50","","0.00%"
"08/28/2012","931.00","931.00","982.50","931.00","","0.00%"
"08/27/2012","931.00","931.00","1,000.75","931.00","","0.00%"
"08/24/2012","931.00","931.00","996.25","989.25","","0.00%"
"08/23/2012","931.00","931.00","993.50","986.75","","0.00%"
"08/22/2012","931.00","931.00","1,002.00","931.00","","0.00%"
"08/21/2012","931.00","931.00","993.50","931.00","","0.00%"
"08/20/2012","931.00","931.00","957.25","931.00","","0.00%"
"08/17/2012","931.00","931.00","945.25","931.00","","0.00%"
"08/16/2012","931.00","931.00","931.75","921.25","","1.11%"
"08/15/2012","920.75","920.75","920.75","920.75","","0.57%"
"08/14/2012","915.50","915.50","915.50","917.25","","-0.54%"
"08/13/2012","920.50","920.50","941.00","923.75","","-0.73%"
"08/10/2012","927.25","927.25","927.25","927.25","","0.27%"
"08/09/2012","924.75","924.75","927.00","924.75","","0.05%"
"08/08/2012","924.25","924.25","924.25","935.75","","-1.31%"
"08/07/2012","936.50","936.50","936.50","943.75","","-1.42%"
"08/06/2012","950.00","950.00","950.00","935.25","","0.00%"
"08/03/2012","950.00","950.00","944.50","931.75","","0.00%"
"08/02/2012","950.00","950.00","950.00","929.75","","-1.53%"
"08/01/2012","964.75","964.75","964.75","928.75","","0.00%"
"07/31/2012","964.75","964.75","964.75","940.25","","0.00%"
"07/30/2012","964.75","964.75","949.25","936.00","","0.00%"
"07/27/2012","964.75","964.75","925.50","916.50","","0.00%"
"07/26/2012","964.75","964.75","964.75","916.75","","0.00%"
"07/25/2012","964.75","964.75","924.50","912.50","","0.00%"
"07/24/2012","964.75","964.75","964.75","897.25","","0.00%"
"07/23/2012","964.75","964.75","964.75","937.25","","0.00%"
"07/20/2012","964.75","964.75","968.25","963.50","","0.13%"
"07/19/2012","963.50","963.50","963.50","947.50","","-0.44%"
"07/18/2012","967.75","967.75","967.75","949.00","","0.00%"
"07/17/2012","967.75","967.75","967.75","974.00","","-2.07%"
"07/16/2012","988.25","988.25","988.00","978.75","","1.96%"
"07/13/2012","969.25","969.25","961.75","969.25","","2.38%"
"07/12/2012","946.75","946.75","946.75","946.75","","-2.20%"
"07/11/2012","968.00","968.00","968.00","968.00","","-1.48%"
"07/10/2012","982.50","977.25","979.50","977.25","0.00K","-0.68%"
"07/09/2012","989.25","989.25","989.25","989.25","","0.20%"
"07/06/2012","987.25","987.25","1,001.75","987.00","","-1.18%"
"07/05/2012","999.00","999.00","999.00","980.75","","-0.08%"
"07/03/2012","999.75","999.75","992.75","999.75","","5.49%"
"07/02/2012","947.75","947.75","972.00","947.75","","0.00%"
"06/29/2012","947.75","947.75","949.00","937.75","","-0.11%"
"06/28/2012","948.75","948.75","945.75","934.25","","0.00%"
"06/27/2012","948.75","948.75","950.50","942.50","","0.00%"
"06/26/2012","948.75","948.75","947.50","942.50","","0.00%"
"06/25/2012","948.75","948.75","959.25","947.00","","1.77%"
"06/22/2012","932.25","932.25","932.25","919.50","","-0.51%"
"06/21/2012","937.00","960.75","960.75","943.25","0.00K","-3.38%"
"06/20/2012","969.75","969.75","963.50","949.00","","1.94%"
"06/19/2012","951.25","951.25","943.75","951.25","","5.17%"
"06/18/2012","904.50","904.50","917.00","892.00","","1.23%"
"06/14/2012","893.50","893.50","893.50","893.50","","-3.51%"
"06/13/2012","926.00","926.00","926.00","926.00","","-0.54%"
"06/12/2012","931.00","931.00","931.00","931.00","","-1.43%"
"06/11/2012","944.50","944.50","934.25","944.50","","1.15%"
"06/08/2012","933.75","933.75","936.00","921.25","","-0.59%"
"06/07/2012","939.25","939.25","955.50","932.00","","-0.56%"
"06/06/2012","944.50","944.50","945.50","944.00","","-0.11%"
"06/05/2012","945.50","945.50","939.25","938.00","","0.00%"
"06/04/2012","945.50","945.50","945.50","916.00","","0.00%"
"06/01/2012","945.50","945.50","945.50","945.50","","-2.22%"
"05/31/2012","967.00","967.00","967.00","971.50","","-1.18%"
"05/30/2012","978.50","978.50","978.50","983.75","","-2.71%"
"05/29/2012","1,005.75","1,005.75","1,005.75","1,005.75","","1.85%"
"05/25/2012","987.50","987.50","981.50","965.00","","2.25%"
"05/24/2012","965.75","965.75","969.00","956.50","","1.44%"
"05/23/2012","952.00","952.00","952.00","950.00","","-3.79%"
"05/22/2012","989.50","989.50","998.50","992.50","","-0.05%"
"05/21/2012","990.00","990.00","997.25","990.25","","0.23%"
"05/18/2012","987.75","987.75","988.25","969.75","","-1.27%"
"05/17/2012","1,000.50","1,000.50","1,006.25","997.25","","-0.15%"
"05/16/2012","1,002.00","1,002.00","1,033.25","984.75","","-5.72%"
"05/15/2012","1,062.75","1,062.75","1,055.00","1,062.75","","3.76%"
"05/14/2012","1,024.25","1,024.25","1,024.25","1,024.25","","-3.96%"
"05/11/2012","1,066.50","1,066.50","1,066.50","1,076.50","","-2.27%"
"05/10/2012","1,091.25","1,091.25","1,089.00","1,087.50","","0.74%"
"05/09/2012","1,083.25","1,083.25","1,095.75","1,083.25","","-0.30%"
"05/08/2012","1,086.50","1,086.50","1,106.00","1,090.00","","-0.82%"
"05/07/2012","1,095.50","1,095.50","1,096.50","1,084.75","","-0.95%"
